ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,1999,15.04,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,1999,69.97,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2000,49.34,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2000,56.14,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2000,50.88,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2000,57.72,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2000,14.84,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2000,68.28,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2001,51.63,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2001,57.1,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2001,52.2,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2001,64.63,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2001,16.02,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2001,72.96,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2002,49.97,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2002,55.36,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2002,51.33,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2002,61.61,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2002,14.8,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2002,71.57,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2003,49.68,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2003,53.47,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2003,51.65,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2003,63,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2003,14.22,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2003,70.3,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2004,49.44,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2004,53.05,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2004,51.49,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2004,61.67,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2004,14.82,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2004,69.31,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2005,50.25,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2005,54.21,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2005,51.21,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2005,63.87,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2005,15.75,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2005,71.05,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2006,51.91,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2006,54.34,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2006,55.05,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2006,64.16,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2006,17.38,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2006,68.97,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2007,53.78,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2007,53.52,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2007,56.92,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2007,65.56,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2007,18.52,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2007,72.19,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2008,54.74,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2008,52.78,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2008,57.63,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2008,66.33,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2008,20.09,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2008,74.78,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2009,55.39,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2009,52.6,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2009,58.2,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2009,68.35,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2009,20.2,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2009,74.53,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2010,55.08,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2010,50.24,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2010,58.16,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2010,68.23,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2010,18.96,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2010,75.24,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2011,56.9,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2011,53.97,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2011,58.88,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2011,70.42,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2011,18.81,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2011,75.11,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2012,56.62,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2012,51.99,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2012,58.17,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2012,70.49,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2012,19.25,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2012,74.68,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2013,55.43,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2013,50.4,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2013,57.17,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2013,70.59,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2013,17.06,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2013,72.59,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2014,56.93,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2014,50.72,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2014,58.61,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2014,71.52,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2014,18.89,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2014,73.41,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2015,56.31,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2015,48.96,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2015,58.31,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2015,71.37,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2015,17.07,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2015,72.98,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2016,56.35,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2016,47.21,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2016,58.34,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2016,72.03,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2016,17.94,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2016,72.62,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2017,56.07,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2017,46.67,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2017,57.69,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2017,73.19,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2017,17.05,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2017,72.06,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2018,55.96,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2018,47.91,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2018,56.92,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2018,73.11,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2018,16.09,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2018,71.82,,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2019,55.89,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2019,47.46,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2019,56.6,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2019,73.18,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2019,15.92,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Uruguay,"Labour force participation rate by sex, age and marital status (%)",LFS - Encuesta Continua de Hogares,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2019,71.03,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
